Real,Regressão Linear,Random Forest,Gradient Boosting,XGBoost,Erro Percentual Reg. Linear,Erro Percentual RF,Erro Percentual GB,Erro Percentual XGB
3780.0,4633.5625,3085.69,3308.9971428271497,4662.3135,0.2258101851851852,0.18367989417989417,0.12460393046900803,0.233416263640873
5190.0,4213.0625,2981.67,3790.1147454811544,3063.8796,0.18823458574181118,0.42549710982658956,0.2697274093485252,0.4096571023753613
4795.0,6443.8125,6850.73,7677.455675310417,8261.172,0.3438607924921794,0.42872367049009374,0.601137784214894,0.7228721324296142
697.0,1617.8125,1498.42,1505.3077237240382,1550.8893,1.3211083213773314,1.149813486370158,1.159695442932623,1.22509222701085
4165.0,3975.5625,3462.91,3088.6098807583285,2858.0398,0.04548319327731092,0.16856902761104445,0.2584370034193689,0.3137959676057923
3973.0,3934.5625,3838.61,4063.7010622237635,3905.6277,0.009674679083815757,0.03382582431412028,0.02282936376132986,0.016957542021929273
1864.0,704.0625,1188.1,1434.4542531322293,1123.3143,0.6222840665236051,0.3626072961373391,0.23044299724665812,0.3973635563011333
1047.0,187.5625,1634.86,838.1937268943007,1049.3147,0.8208572110792741,0.5614708691499521,0.19943292560238715,0.0022107901295367717
433.0,2070.0625,2592.29,2401.936039751211,2571.871,3.7807448036951503,4.986812933025404,4.5471963966540665,4.939656105658199
3711.0,5810.3125,7802.61,6799.60055003069,7090.213,0.5656999461061708,1.1025626515763944,0.8322825518810806,0.9105936110549717
1206.0,-545.8125,1116.43,527.8758299517538,345.5249,1.4525808457711442,0.07427031509121056,0.5622920149653783,0.7134951058509535
1543.0,-138.4375,998.57,605.5084648085076,1066.884,1.0897197018794555,0.3528386260531432,0.6075771452958473,0.3085651113395172
3380.0,1647.5625,1966.37,2063.412491617004,1939.1688,0.5125554733727811,0.41823372781065093,0.3895229314742592,0.42628141324195634
1258.0,1653.0625,3313.54,2751.3822831978073,2744.326,0.31404014308426076,1.6339745627980922,1.187108333225602,1.1814991476425873
2073.0,191.6875,1294.24,1298.65060424524,1695.4568,0.907531355523396,0.3756681138446696,0.37354047069694163,0.1821240776124578
2606.0,3287.9375,2647.4,2954.4017064586883,2043.8522,0.2616797774366846,0.015886415963161968,0.13369213601638077,0.2157129037407665
2096.0,2098.0625,2063.22,2156.0186302632533,2009.6398,0.000984017175572519,0.01563931297709933,0.028634842682849843,0.041202399566883346
1255.0,655.5625,925.02,761.1999112957423,542.927,0.4776394422310757,0.2629322709163347,0.3934662061388508,0.5673888430652391
1236.0,2453.0625,2203.81,2117.471663509961,1261.8909,0.9846783980582524,0.7830177993527507,0.7131647763025576,0.0209473051299555
1278.0,3780.5625,2800.07,2942.44044426879,1236.0067,1.9581866197183098,1.1909780907668233,1.3023790643730753,0.0328585963480536
1374.0,1839.5625,1881.05,2446.2077748875677,891.3111,0.3388373362445415,0.36903202328966517,0.7803550035571817,0.35130196783740447
3949.0,2482.1875,3554.76,2217.4117167973186,3946.9934,0.3714389718916181,0.09983286908077989,0.4384877901247611,0.0005081265628956698
2390.0,2063.5625,1081.67,1788.3094640693328,1344.9122,0.1365847280334728,0.547418410041841,0.25175336231408674,0.4372752169684885
1201.0,3363.8125,2492.97,2435.803002205925,3714.5732,1.8008430474604495,1.075745212323064,1.0281457137434848,2.0929002849188176
2788.0,2882.6875,2252.85,2642.330928154435,2082.767,0.03396251793400287,0.19194763271162127,0.052248591049341896,0.25295298068732064
1264.0,1785.5625,1119.82,1968.0393015185691,1674.5671,0.4126285601265823,0.11406645569620258,0.5569931182900072,0.3248157742657239
4020.0,4350.5625,3195.23,4258.199377674587,4877.9707,0.0822294776119403,0.20516666666666666,0.059253576535966836,0.21342554804104477
2507.0,2290.3125,1882.02,2343.088940808237,2307.9478,0.08643298763462305,0.24929397686477864,0.06538135588024048,0.07939858240676106
2397.0,3384.75,3236.2,3004.400985951756,2993.7737,0.4120775969962453,0.35010429703796403,0.25340049476502124,0.24896690932024407
3915.0,3519.9375,2914.41,3597.9131224417442,2796.7546,0.10090996168582375,0.2555785440613027,0.08099281674540378,0.2856309990621009
11590.0,7271.5625,7471.17,7287.563022858175,7500.862,0.37260030198446936,0.3553779119930975,0.371219756440192,0.3528160641582183
7882.0,6122.9375,7457.47,7358.452279777113,5352.157,0.22317463841664553,0.05386069525501139,0.06642320733606784,0.32096457414837604
1495.0,678.0625,1353.33,959.2917937798372,1142.0798,0.5464464882943144,0.09476254180602012,0.35833324830780117,0.23606700067934783
2255.0,3666.8125,2298.22,2362.83093722256,2237.6816,0.6260809312638581,0.01916629711751654,0.047818597437942305,0.007679981984478936
1549.0,1119.8125,1744.72,4878.67191919334,1637.1492,0.2770739186571982,0.1263524854744997,2.1495622460899546,0.056907146495723045
4811.0,5870.5625,5366.91,6558.610264849895,5778.694,0.22023747661608814,0.11554978175015586,0.3632530170130733,0.20114193466145291
1410.0,2691.8125,2934.07,2869.379410458828,2675.3486,0.9090868794326241,1.0809007092198584,1.0350208584814382,0.8974103778812057
3448.0,1930.0625,2662.77,3538.393190951503,2142.0159,0.4402370939675174,0.2277349187935035,0.02621612266574917,0.3787656992051552
4771.0,2851.3125,2155.8,3305.5509556026086,2465.6033,0.40236585621463006,0.5481450429679312,0.307157628253488,0.48321038116026516
2315.0,597.0625,1309.11,1164.5125171564143,1163.436,0.7420896328293737,0.43450971922246223,0.4969708349216353,0.49743583794546437
4788.0,6170.0625,5329.06,4781.647127825485,4627.9985,0.2886513157894737,0.1130033416875523,0.0013268321166489436,0.03341718146277151
1568.0,1496.5625,2871.67,2164.291635583817,1805.1506,0.04555963010204082,0.8314221938775511,0.38028803289784247,0.15124402727399552
1569.0,52.0625,1393.33,1223.4027125722976,1630.3995,0.9668180369662205,0.11196303377947742,0.22026595757023737,0.03913291021849108
5998.0,5522.5625,6466.22,6562.163118771998,8863.722,0.0792660053351117,0.07806268756252088,0.09405853930843576,0.4777795397945148
1169.0,2599.5625,1977.98,2802.192072434266,2689.4966,1.2237489307100085,0.692027373823781,1.3970847497299108,1.300681421754705
1223.0,3912.5625,2377.6,2863.263786171559,2234.757,2.199151676206051,0.9440719542109566,1.3411805283495983,0.8272747997368152
2659.0,1653.5625,2589.155,1966.6015950755004,3344.7295,0.37812617525385483,0.02626739375705145,0.26039804622959745,0.257889993301053
700.0,762.8125,1129.13,1521.5844225405676,1394.3815,0.08973214285714286,0.6130428571428573,1.1736920322008109,0.9919735281808035
2848.0,3504.0625,2866.31,3244.7949307200934,4055.2363,0.2303590238764045,0.006429073033707846,0.13932406275284176,0.42388916015625
1366.0,787.0625,1707.02,1184.0925247705845,1866.2435,0.42381954612005857,0.2496486090775988,0.13316799065110943,0.3662104906833364
9055.0,6945.3125,7950.91,7569.638016816052,6753.1113,0.23298591938155716,0.12193152954168969,0.16403776733119246,0.25421189087520707
1987.0,3409.0625,3188.26,3090.752711892575,3659.2944,0.7156831907398088,0.6045596376446906,0.5554870215866005,0.841617732055234
2924.0,4762.8125,5345.35,4976.449581063308,5586.9497,0.6288688440492476,0.8280950752393982,0.7019321412665211,0.9107215140325753
2622.0,1409.0625,1875.47,1668.4948453581385,1679.8887,0.46260011441647597,0.28471777269260107,0.3636556653859121,0.3593101937929062
6304.0,3694.5625,3137.81,3324.5366204294883,2130.8047,0.4139336135786802,0.5022509517766498,0.4726306122415152,0.6619916422112944
4463.0,6109.5625,7792.72,7118.129605720649,7920.1997,0.3689362536410486,0.7460721487788484,0.5949203687476248,0.7746358294938942
7409.0,5052.0625,4088.2,4654.484616915947,3596.7964,0.31811816709407476,0.4482116344985828,0.3717796440928671,0.5145368623675597
717.0,3224.5625,1930.9,2368.1642073300955,2282.0986,3.497297768479777,1.69302649930265,2.3028789502511793,2.182843281467922
2212.0,2990.0625,3224.115,2332.4683674695766,3966.4116,0.35174615732368897,0.45755650994575037,0.0544612872828104,0.793133644255764
1553.0,1336.5625,2343.225,1540.0578224509359,1234.4745,0.13936735350933677,0.5088377334191886,0.008333662298173939,0.20510335653271894
12976.0,5057.0625,6013.76,7346.708658469355,8395.744,0.6102757012946979,0.5365474722564735,0.4338233154693777,0.35297902738709924
1934.0,2944.5625,2158.55,2555.071590350885,1713.8325,0.5225245604963805,0.11610651499482946,0.3211331904606437,0.11384047594040848
4281.0,5017.8125,5531.31,5542.170686231119,6435.144,0.17211224013081056,0.2920602662929223,0.2945972170593598,0.5031871158534805
2625.0,3396.0625,2977.23,3357.3249775546715,2948.3853,0.29373809523809524,0.13418285714285716,0.27898094383035105,0.12319438244047619
666.0,516.3125,935.95,1042.9519096895926,-276.60428,0.224756006006006,0.4053303303303304,0.5659938583927817,1.415321739586266
3488.0,3191.5625,4776.24,4230.214125541808,4660.644,0.08498781536697247,0.36933486238532104,0.2127907470016652,0.3361938196584719
5234.0,4319.5625,4561.44,3591.198062313604,4231.9976,0.17471102407336644,0.12849828047382506,0.3138712146897967,0.19144104726905808
1382.0,2647.0625,1624.32,2025.7749229877572,1304.702,0.9153853111432706,0.17534008683068011,0.46582845368144515,0.05593196355485709
3349.0,5438.5625,8087.8,6749.01322366561,7649.025,0.6239362496267542,1.41498954911914,1.0152323749374768,1.2839727985499403
1213.0,1544.3125,1744.57,1946.8254342640557,1787.2363,0.2731347897774114,0.43822753503709805,0.6049673819159569,0.4734017544311624
836.0,634.5625,1386.65,950.7735990800186,629.37024,0.24095394736842105,0.6586722488038279,0.13728899411485476,0.24716478557677932
1289.0,817.0625,1708.6,1295.076735520134,2786.049,0.3661268425135764,0.32552366175329706,0.0047143021878463766,1.1614034695621607
1258.0,2335.0625,2314.48,1907.5718329979813,1788.8167,0.8561705087440381,0.8398092209856916,0.5163528084244685,0.4219528222500994
2522.0,4930.5625,5552.35,5555.370548219415,3989.4504,0.955020816812054,1.201566217287867,1.2027638969942167,0.5818598094580194
1076.0,2337.0625,1884.36,2792.71436864516,547.5455,1.1719911710037174,0.751263940520446,1.5954594504137174,0.49112874424590497
3835.0,5407.0625,7693.1,6761.421189069172,4799.2534,0.4099250325945241,1.0060234680573665,0.7630824482579328,0.2514350503177966
1505.0,3950.8125,3966.03,3159.8281695931296,4398.4717,1.625124584717608,1.6352358803986713,1.0995536010585578,1.9225725446428572
2406.0,2636.8125,3887.83,2486.1261133640405,3536.4153,0.09593204488778055,0.615889443059019,0.033302624008329396,0.46983178852997715
1512.0,2705.5625,2095.93,2102.9475775373157,2107.6687,0.7893931878306878,0.38619708994708984,0.39083834493208713,0.39396078119833
7865.0,2891.5625,1847.23,2459.2262176044214,2690.122,0.632350603941513,0.7651328671328672,0.687320252052839,0.6579628645502225
3590.0,2132.0625,3334.29,2264.0186117532458,2289.9922,0.4061107242339833,0.07122841225626741,0.3693541471439427,0.362119167827298
3349.0,2874.8125,3105.5775,3300.4469513570652,3393.249,0.14159077336518364,0.07268512988951929,0.014497775050144747,0.013212607774708868
7511.0,5144.5625,5309.56,5087.383661760388,5469.96,0.31506290773532153,0.29309545999201164,0.3226755875701786,0.27174011969944084
5493.0,6411.6875,8185.4,7301.226810125659,7912.5767,0.16724695066448206,0.49015110140178403,0.3291874768115162,0.4404836446670763
1950.0,2713.0625,2644.15,2005.1802012546952,2258.3347,0.39131410256410254,0.35597435897435903,0.028297539104971924,0.15812036758814102
2247.0,2607.5625,1701.68,1996.8016791033615,1456.2008,0.16046395193591456,0.24268802848242096,0.11134771735497931,0.35193555600175236
2764.0,5476.5625,5441.04,5470.368736198347,5685.5225,0.9813901953690304,0.9685383502170767,0.9791493256868113,1.0569907601076338
1919.0,5676.5625,4825.83,4760.859526837501,5242.4,1.9580836373110995,1.5147628973423657,1.4809064756839505,1.7318394488503126
1313.0,2619.0625,2693.8,3272.1286779958073,2911.99,0.9947162985529322,1.0516374714394519,1.4921010495017573,1.217814158594345
6948.0,8822.3125,7973.74,7610.113863307169,6014.25,0.26976288140472077,0.14763097294185373,0.09529560496648945,0.13439119170984457
1282.0,2029.0625,1882.24,1506.701479367856,2025.6396,0.5827320592823713,0.4682059282371295,0.1752741648735227,0.5800621282663807
